gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2630412260	805bbcde-f762-11e1-a439-00145eb45e9a	f4fecec6752172ad29c6b23106a29c06	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Lontra	Lontra longicaudis	annectens	SUBSPECIES	Lontra longicaudis annectens (Major, 1897)	Lontra longicaudis subsp. annectens	(Major, 1897)	MX	Arroyo Miranda-Boca del Río Chajul (Selva Lacandona)	Chiapas	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	16.106667	-90.950833	100.0		90.0	90.0	0.0	0.0	1992-01-01	1	1	1992	6163971	2433738	MATERIAL_CITATION	NO DISPONIBLE	NO DISPONIBLE	NO DISPONIBLE		NO DISPONIBLE		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE	NotAType		2025-01-31T22:33:59.895Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2630412168	805bbcde-f762-11e1-a439-00145eb45e9a	e25dbe05fb8e3c97d0e465df01627065	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Lontra	Lontra longicaudis	annectens	SUBSPECIES	Lontra longicaudis annectens (Major, 1897)	Lontra longicaudis subsp. annectens	(Major, 1897)	MX	Lacanjá Chansayab, 4 Km al W, Lago Carranza, Reserva Integral de la Biósfera Montes Azules (Selva Lacandona)	Chiapas	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	16.761111	-91.15	90.0		175.0	175.0	0.0	0.0	1992-01-01	1	1	1992	6163971	2433738	MATERIAL_CITATION	NO DISPONIBLE	NO DISPONIBLE	NO DISPONIBLE		NO DISPONIBLE		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE	NotAType		2025-01-31T22:33:58.985Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2630411994	805bbcde-f762-11e1-a439-00145eb45e9a	bc5779de920dd5f0882d53f61c83b898	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Lontra	Lontra longicaudis	annectens	SUBSPECIES	Lontra longicaudis annectens (Major, 1897)	Lontra longicaudis subsp. annectens	(Major, 1897)	MX	Tapachula	Chiapas	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	14.906944	-92.255556	110.0		0.0	0.0	0.0	0.0	1959-01-01	1	1	1959	6163971	2433738	MATERIAL_CITATION	NO DISPONIBLE	NO DISPONIBLE	NO DISPONIBLE		NO DISPONIBLE		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE	NotAType		2025-01-31T22:34:00.189Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2630407060	805bbcde-f762-11e1-a439-00145eb45e9a	cf17979037d673e28f418bd526a3f805	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Lontra	Lontra longicaudis	annectens	SUBSPECIES	Lontra longicaudis annectens (Major, 1897)	Lontra longicaudis subsp. annectens	(Major, 1897)	MX	Río Lacanjá, 10 Km al S de la Zona Arqueológica de Bonampak, por carretera y a 500 m del puente por el afluente (Selva Lacandona)	Chiapas	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	16.623333	-91.020556	100.0		140.0	140.0	0.0	0.0	1987-10-19	19	10	1987	6163971	2433738	MATERIAL_CITATION	NO DISPONIBLE	NO DISPONIBLE	NO DISPONIBLE		NO DISPONIBLE		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Espinosa, H.; Villalobos, J.	NotAType		2025-01-31T22:34:03.808Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2630406996	805bbcde-f762-11e1-a439-00145eb45e9a	c0f480adc7ed549d3180d522f684f679	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Lontra	Lontra longicaudis	annectens	SUBSPECIES	Lontra longicaudis annectens (Major, 1897)	Lontra longicaudis subsp. annectens	(Major, 1897)	MX	RIO SAMARIA	Campeche	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	18.39111	-91.18944	150.0		0.0	0.0	0.0	0.0	1978-01-01	1	1	1978	6163971	2433738	MATERIAL_CITATION	NO DISPONIBLE	NO DISPONIBLE	NO DISPONIBLE		NO DISPONIBLE		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE	NotAType		2025-01-31T22:34:02.062Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2630406052	805bbcde-f762-11e1-a439-00145eb45e9a	c1d96c101a1fffa50abe4c842419af3d	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Lontra	Lontra longicaudis	annectens	SUBSPECIES	Lontra longicaudis annectens (Major, 1897)	Lontra longicaudis subsp. annectens	(Major, 1897)	MX	Presa la Angostura	Chiapas	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	16.311111	-92.844444	100.0		0.0	0.0	0.0	0.0	1981-05-28	28	5	1981	6163971	2433738	MATERIAL_CITATION	NO DISPONIBLE	NO DISPONIBLE	NO DISPONIBLE		NO DISPONIBLE		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Aranda, M.	NotAType		2025-01-31T22:34:03.712Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2630404695	805bbcde-f762-11e1-a439-00145eb45e9a	787348c805e90db92b63994f71d567fb	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Lontra	Lontra longicaudis	annectens	SUBSPECIES	Lontra longicaudis annectens (Major, 1897)	Lontra longicaudis subsp. annectens	(Major, 1897)	MX	Palenque, río Chacamax, aledaño a la zona arqueológica (Selva Lacandona)	Chiapas	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	17.483333	-92.045833	90.0		200.0	200.0	0.0	0.0	1986-01-01	1	1	1986	6163971	2433738	MATERIAL_CITATION	NO DISPONIBLE	NO DISPONIBLE	NO DISPONIBLE		NO DISPONIBLE		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Gallo, R. J. P.	NotAType		2025-01-31T22:34:00.381Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2630404582	805bbcde-f762-11e1-a439-00145eb45e9a	6015f84bf4251aea39c415c47f734913	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Lontra	Lontra longicaudis	annectens	SUBSPECIES	Lontra longicaudis annectens (Major, 1897)	Lontra longicaudis subsp. annectens	(Major, 1897)	MX	Río Grijalva, 10 Km al N de Chiapa de Corzo	Chiapas	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	16.785833	-93.062778	100.0		275.0	275.0	0.0	0.0	1989-01-01	1	1	1989	6163971	2433738	MATERIAL_CITATION	NO DISPONIBLE	NO DISPONIBLE	NO DISPONIBLE		NO DISPONIBLE		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE	NotAType		2025-01-31T22:34:01.523Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2630402886	805bbcde-f762-11e1-a439-00145eb45e9a	951d09ce6098d307f7499c00089b934c	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Lontra	Lontra longicaudis	annectens	SUBSPECIES	Lontra longicaudis annectens (Major, 1897)	Lontra longicaudis subsp. annectens	(Major, 1897)	MX	Palenque, zona arqueológica, Río Chacamax	Chiapas	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	17.483333	-92.045833	90.0		120.0	120.0	0.0	0.0	1989-01-01	1	1	1989	6163971	2433738	MATERIAL_CITATION	NO DISPONIBLE	NO DISPONIBLE	NO DISPONIBLE		NO DISPONIBLE		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE	NotAType		2025-01-31T22:33:58.931Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2630402370	805bbcde-f762-11e1-a439-00145eb45e9a	23eb2a795d94cc0ea1b4003534c36116	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Lontra	Lontra longicaudis	annectens	SUBSPECIES	Lontra longicaudis annectens (Major, 1897)	Lontra longicaudis subsp. annectens	(Major, 1897)	MX	Río Las Flores (Río La Venta), sobre el puente de la carretera Panamericana	Chiapas	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	16.691667	-93.56	100.0		250.0	250.0	0.0	0.0	1989-01-01	1	1	1989	6163971	2433738	MATERIAL_CITATION	NO DISPONIBLE	NO DISPONIBLE	NO DISPONIBLE		NO DISPONIBLE		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE	NotAType		2025-01-31T22:34:04.149Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2630400262	805bbcde-f762-11e1-a439-00145eb45e9a	19283107f2fbcbb19b73be11a55241e5	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Lontra	Lontra longicaudis	annectens	SUBSPECIES	Lontra longicaudis annectens (Major, 1897)	Lontra longicaudis subsp. annectens	(Major, 1897)	MX	Río Cintalapa	Chiapas	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	15.329167	-92.654167	100.0		300.0	300.0	0.0	0.0	1981-01-01	1	1	1981	6163971	2433738	MATERIAL_CITATION	NO DISPONIBLE	NO DISPONIBLE	NO DISPONIBLE		NO DISPONIBLE		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE	NotAType		2025-01-31T22:34:01.734Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2630400246	805bbcde-f762-11e1-a439-00145eb45e9a	168a724de9a7103cd5b284c46e71f929	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Lontra	Lontra longicaudis	annectens	SUBSPECIES	Lontra longicaudis annectens (Major, 1897)	Lontra longicaudis subsp. annectens	(Major, 1897)	MX	Río La Venta, 15 Km al NE de Cintalapa	Chiapas	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	16.703333	-93.557222	100.0		300.0	300.0	0.0	0.0	1989-01-01	1	1	1989	6163971	2433738	MATERIAL_CITATION	NO DISPONIBLE	NO DISPONIBLE	NO DISPONIBLE		NO DISPONIBLE		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE	NotAType		2025-01-31T22:34:01.428Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2630399842	805bbcde-f762-11e1-a439-00145eb45e9a	c53e1e16c6480677325b65e510763e10	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Lontra	Lontra longicaudis	annectens	SUBSPECIES	Lontra longicaudis annectens (Major, 1897)	Lontra longicaudis subsp. annectens	(Major, 1897)	MX	Río Tapalapa	Chiapas	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	17.19	-93.105	630.0		0.0	0.0	0.0	0.0	1989-01-01	1	1	1989	6163971	2433738	PRESERVED_SPECIMEN	IBUNAM	CNMA	NO DISPONIBLE		NO DISPONIBLE		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE	NotAType		2025-01-31T22:34:00.175Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2630399839	805bbcde-f762-11e1-a439-00145eb45e9a	8cce81cd0a145630d4f87f73c8107647	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Lontra	Lontra longicaudis	annectens	SUBSPECIES	Lontra longicaudis annectens (Major, 1897)	Lontra longicaudis subsp. annectens	(Major, 1897)	MX	Río Tzendales, (Selva Lacandona)	Chiapas	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	16.229167	-91.063889	100.0		110.0	110.0	0.0	0.0	1987-12-29	29	12	1987	6163971	2433738	PRESERVED_SPECIMEN	IBUNAM	CNMA	NO DISPONIBLE		NO DISPONIBLE		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Soberón, F.; Mendoza, Q. F.; Vogt, R. C.	NotAType		2025-01-31T22:33:58.039Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2630396794	805bbcde-f762-11e1-a439-00145eb45e9a	69d99f959018450c7b4994c25925506b	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Lontra	Lontra longicaudis	annectens	SUBSPECIES	Lontra longicaudis annectens (Major, 1897)	Lontra longicaudis subsp. annectens	(Major, 1897)	MX	Río Tzendales, (Selva Lacandona)	Chiapas	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	16.229167	-91.063889	100.0		150.0	150.0	0.0	0.0	1989-01-01	1	1	1989	6163971	2433738	PRESERVED_SPECIMEN	IBUNAM	CNMA	NO DISPONIBLE		NO DISPONIBLE		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE	NotAType		2025-01-31T22:34:03.265Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2630394217	805bbcde-f762-11e1-a439-00145eb45e9a	09bfde37e4924bb4b1449efa44e71c85	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Lontra	Lontra longicaudis	annectens	SUBSPECIES	Lontra longicaudis annectens (Major, 1897)	Lontra longicaudis subsp. annectens	(Major, 1897)	MX	Río Lacanjá, afluente, 3 Km al N de Bonampak, zona arqueológica	Chiapas	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	16.729444	-91.063889	90.0		250.0	250.0	0.0	0.0	1989-01-01	1	1	1989	6163971	2433738	MATERIAL_CITATION	NO DISPONIBLE	NO DISPONIBLE	NO DISPONIBLE		NO DISPONIBLE		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE	NotAType		2025-01-31T22:34:01.037Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2630379234	805bbcde-f762-11e1-a439-00145eb45e9a	f49ceb2268244e45d108c05f42cee11f	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Lontra	Lontra longicaudis	annectens	SUBSPECIES	Lontra longicaudis annectens (Major, 1897)	Lontra longicaudis subsp. annectens	(Major, 1897)	MX	Mapastepec	Chiapas	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	15.424444	-92.892222	100.0		22.5	22.5	0.0	0.0	1949-10-30	30	10	1949	6163971	2433738	PRESERVED_SPECIMEN	UMMZ	UMMZ	96525		NO DISPONIBLE		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	W	NotAType		2025-01-31T22:34:02.151Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION
2630378359	805bbcde-f762-11e1-a439-00145eb45e9a	a01bd84f2cac8707d5e1de5303e9bde5	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Lontra	Lontra longicaudis	annectens	SUBSPECIES	Lontra longicaudis annectens (Major, 1897)	Lontra longicaudis subsp. annectens	(Major, 1897)	MX	Jiquipilas	Chiapas	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	16.666667	-93.65	100.0		270.0	270.0	0.0	0.0	1981-01-01	1	1	1981	6163971	2433738	PRESERVED_SPECIMEN	KU	KUM	66220		NO DISPONIBLE		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE	NotAType		2025-01-31T22:34:04.208Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION
2630377371	805bbcde-f762-11e1-a439-00145eb45e9a	2e5465ae7b2847fad4ed5e9b674ec4dc	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Lontra	Lontra longicaudis	annectens	SUBSPECIES	Lontra longicaudis annectens (Major, 1897)	Lontra longicaudis subsp. annectens	(Major, 1897)	MX	Chicomuselo	Chiapas	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	15.743333	-92.285	100.0		325.0	325.0	0.0	0.0					6163971	2433738	PRESERVED_SPECIMEN	KU	KUM	66223		NO DISPONIBLE		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Dickerman, R. W.	NotAType		2025-01-31T22:34:04.480Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION
2630358597	805bbcde-f762-11e1-a439-00145eb45e9a	7a7555bce5fcbe43e4d34c023281c6af	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Lontra	Lontra longicaudis	annectens	SUBSPECIES	Lontra longicaudis annectens (Major, 1897)	Lontra longicaudis subsp. annectens	(Major, 1897)	MX	RIO CHAMPOTON	Campeche	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	18.566667	-89.45	80.0		0.0	0.0	0.0	0.0	1978-01-01	1	1	1978	6163971	2433738	MATERIAL_CITATION	NO DISPONIBLE	NO DISPONIBLE	NO DISPONIBLE		NO DISPONIBLE		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE	NotAType		2025-01-31T22:33:58.910Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2630357840	805bbcde-f762-11e1-a439-00145eb45e9a	9639d1a0e2a399ce7db4aa43cb528aec	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Lontra	Lontra longicaudis	annectens	SUBSPECIES	Lontra longicaudis annectens (Major, 1897)	Lontra longicaudis subsp. annectens	(Major, 1897)	MX	Río Grijalva, 3 Km al SW de Chiapa de Corzo	Chiapas	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	16.671111	-93.011389	100.0		275.0	275.0	0.0	0.0	1989-01-01	1	1	1989	6163971	2433738	MATERIAL_CITATION	NO DISPONIBLE	NO DISPONIBLE	NO DISPONIBLE		NO DISPONIBLE		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE	NotAType		2025-01-31T22:33:59.320Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2630356587	805bbcde-f762-11e1-a439-00145eb45e9a	505ec489965e1d604126ae6064dd3afa	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Lontra	Lontra longicaudis	annectens	SUBSPECIES	Lontra longicaudis annectens (Major, 1897)	Lontra longicaudis subsp. annectens	(Major, 1897)	MX	Comitán	Chiapas	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	16.251111	-92.134167	100.0		800.0	800.0	0.0	0.0	1958-01-01	1	1	1958	6163971	2433738	MATERIAL_CITATION	NO DISPONIBLE	NO DISPONIBLE	NO DISPONIBLE		NO DISPONIBLE		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE	NotAType		2025-01-31T22:34:04.282Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
